review_id,error_related,sentiment,size,app_id,Total_error_related
2444,0,1,18,com.Wicked_Alien_Shooter,0
2443,0,1,18,com.Wicked_Alien_Shooter,0
2442,0,1,18,com.Wicked_Alien_Shooter,0
2441,0,0,18,com.Wicked_Alien_Shooter,0
2440,0,1,18,com.Wicked_Alien_Shooter,0
2439,0,1,18,com.Wicked_Alien_Shooter,0
2438,0,1,18,com.Wicked_Alien_Shooter,0
2437,0,1,18,com.Wicked_Alien_Shooter,0
2436,0,1,18,com.Wicked_Alien_Shooter,0
2435,0,1,18,com.Wicked_Alien_Shooter,0
2434,0,1,18,com.Wicked_Alien_Shooter,0
2433,0,1,18,com.Wicked_Alien_Shooter,0
2432,0,1,18,com.Wicked_Alien_Shooter,0
2431,0,1,18,com.Wicked_Alien_Shooter,0
2430,0,1,18,com.Wicked_Alien_Shooter,0
2429,0,1,18,com.Wicked_Alien_Shooter,0
2428,0,1,18,com.Wicked_Alien_Shooter,0
2427,0,1,18,com.Wicked_Alien_Shooter,0
2426,0,1,18,com.Wicked_Alien_Shooter,0
2425,0,1,18,com.Wicked_Alien_Shooter,0
2424,0,1,18,com.Wicked_Alien_Shooter,0
2423,0,1,18,com.Wicked_Alien_Shooter,0
2422,0,1,18,com.Wicked_Alien_Shooter,0
2421,0,1,18,com.Wicked_Alien_Shooter,0
2420,0,1,18,com.Wicked_Alien_Shooter,0
2419,0,1,18,com.Wicked_Alien_Shooter,0
2418,0,1,18,com.Wicked_Alien_Shooter,0
3372,0,1,19,com.company.JumpFrog,0
2885,0,1,19,air.com.socialgaminginc.ultraspaceball,0
2884,0,1,19,air.com.socialgaminginc.ultraspaceball,0
2883,0,1,19,air.com.socialgaminginc.ultraspaceball,0
2882,0,1,19,air.com.socialgaminginc.ultraspaceball,0
2881,0,1,19,air.com.socialgaminginc.ultraspaceball,0
2880,0,1,19,air.com.socialgaminginc.ultraspaceball,0
2879,0,1,19,air.com.socialgaminginc.ultraspaceball,0
2878,0,1,19,air.com.socialgaminginc.ultraspaceball,0
2877,0,1,19,air.com.socialgaminginc.ultraspaceball,0
2876,0,1,19,air.com.socialgaminginc.ultraspaceball,0
2875,0,1,19,air.com.socialgaminginc.ultraspaceball,0
2874,0,1,19,air.com.socialgaminginc.ultraspaceball,0
2873,0,1,19,air.com.socialgaminginc.ultraspaceball,0
2872,0,1,19,air.com.socialgaminginc.ultraspaceball,0
2871,0,1,19,air.com.socialgaminginc.ultraspaceball,0
2870,0,1,19,air.com.socialgaminginc.ultraspaceball,0
2869,0,1,19,air.com.socialgaminginc.ultraspaceball,0
2868,0,1,19,air.com.socialgaminginc.ultraspaceball,0
2867,0,1,19,air.com.socialgaminginc.ultraspaceball,0
2866,0,1,19,air.com.socialgaminginc.ultraspaceball,0
2865,0,1,19,air.com.socialgaminginc.ultraspaceball,0
2864,0,1,19,air.com.socialgaminginc.ultraspaceball,0
2863,0,1,19,air.com.socialgaminginc.ultraspaceball,0
3276,0,1,20,com.LusoIndieGames.NinjaRise,0
3275,0,1,20,com.dgamers.PhillipandFredRunner,0
2515,0,0,20,com.Godark.VRDiveRunner,0
2514,0,0,20,com.Godark.VRDiveRunner,0
2513,0,0,20,com.Godark.VRDiveRunner,0
2512,0,0,20,com.Godark.VRDiveRunner,0
2511,0,0,20,com.Godark.VRDiveRunner,0
953,0,0,20,com.pixcomp.killerpollo,0
952,0,0,20,com.pixcomp.killerpollo,0
950,0,0,20,com.pixcomp.killerpollo,0
949,0,0,20,com.pixcomp.killerpollo,0
945,0,0,20,com.pixcomp.killerpollo,0
943,0,1,20,com.pixcomp.killerpollo,0
942,0,0,20,com.pixcomp.killerpollo,0
941,0,0,20,com.pixcomp.killerpollo,0
940,0,0,20,com.pixcomp.killerpollo,0
938,0,0,20,com.pixcomp.killerpollo,0
937,0,0,20,com.pixcomp.killerpollo,0
936,0,1,20,com.pixcomp.killerpollo,0
934,0,0,20,com.pixcomp.killerpollo,0
933,0,1,20,com.pixcomp.killerpollo,0
932,0,0,20,com.pixcomp.killerpollo,0
929,0,0,20,com.pixcomp.killerpollo,0
928,0,0,20,com.pixcomp.killerpollo,0
3398,0,1,21,com.titistudio.gunshipdestroyer,0
3340,0,1,21,com.polarityflow.moonbeam,0
2860,0,0,21,com.blogspot.enfat.commandoczs,1
2859,0,1,21,com.blogspot.enfat.commandoczs,1
2858,0,1,21,com.blogspot.enfat.commandoczs,1
2857,0,0,21,com.blogspot.enfat.commandoczs,1
2856,0,0,21,com.blogspot.enfat.commandoczs,1
2855,0,1,21,com.blogspot.enfat.commandoczs,1
2854,0,1,21,com.blogspot.enfat.commandoczs,1
2853,0,1,21,com.blogspot.enfat.commandoczs,1
2852,0,0,21,com.blogspot.enfat.commandoczs,1
2851,0,1,21,com.blogspot.enfat.commandoczs,1
2850,0,1,21,com.blogspot.enfat.commandoczs,1
2849,1,0,21,com.blogspot.enfat.commandoczs,1
2848,0,1,21,com.blogspot.enfat.commandoczs,1
2847,0,1,21,com.blogspot.enfat.commandoczs,1
2846,0,1,21,com.blogspot.enfat.commandoczs,1
2845,0,0,21,com.blogspot.enfat.commandoczs,1
2844,0,1,21,com.blogspot.enfat.commandoczs,1
2843,0,1,21,com.blogspot.enfat.commandoczs,1
2842,0,1,21,com.blogspot.enfat.commandoczs,1
2841,0,1,21,com.blogspot.enfat.commandoczs,1
2840,0,1,21,com.blogspot.enfat.commandoczs,1
2839,0,0,21,com.blogspot.enfat.commandoczs,1
2838,0,1,21,com.blogspot.enfat.commandoczs,1
2837,0,1,21,com.blogspot.enfat.commandoczs,1
2836,0,1,21,com.blogspot.enfat.commandoczs,1
2835,0,1,21,com.blogspot.enfat.commandoczs,1
2834,0,1,21,com.blogspot.enfat.commandoczs,1
2833,0,1,21,com.blogspot.enfat.commandoczs,1
2832,0,1,21,com.blogspot.enfat.commandoczs,1
2831,0,1,21,com.blogspot.enfat.commandoczs,1
2830,0,1,21,com.blogspot.enfat.commandoczs,1
2829,0,0,21,com.blogspot.enfat.commandoczs,1
2828,0,1,21,com.blogspot.enfat.commandoczs,1
1702,0,1,21,com.lrps.globaldash,0
1701,0,1,21,com.lrps.globaldash,0
1700,0,1,21,com.lrps.globaldash,0
1699,0,1,21,com.lrps.globaldash,0
1698,0,1,21,com.lrps.globaldash,0
1697,0,1,21,com.lrps.globaldash,0
1696,0,0,21,com.lrps.globaldash,0
1695,0,1,21,com.lrps.globaldash,0
1694,0,1,21,com.lrps.globaldash,0
1693,0,1,21,com.lrps.globaldash,0
1692,0,0,21,com.lrps.globaldash,0
1691,0,1,21,com.lrps.globaldash,0
1690,0,1,21,com.lrps.globaldash,0
1689,0,1,21,com.lrps.globaldash,0
1688,0,1,21,com.lrps.globaldash,0
1687,0,1,21,com.lrps.globaldash,0
1686,0,1,21,com.lrps.globaldash,0
1685,0,1,21,com.lrps.globaldash,0
1684,0,0,21,com.lrps.globaldash,0
1683,0,1,21,com.lrps.globaldash,0
1682,0,0,21,com.lrps.globaldash,0
1681,0,1,21,com.lrps.globaldash,0
1680,0,0,21,com.lrps.globaldash,0
1679,0,1,21,com.lrps.globaldash,0
1678,0,0,21,com.lrps.globaldash,0
1677,0,1,21,com.lrps.globaldash,0
3412,0,1,22,com.hdprogames.minifalldown3d,0
3397,0,1,22,com.velocity303.ninjagamefree,0
3396,0,1,22,com.velocity303.ninjagamefree,0
3395,0,1,22,com.velocity303.ninjagamefree,0
3287,0,0,22,com.cobalt.yestwo,0
3286,0,1,22,com.cobalt.yestwo,0
3285,0,1,22,com.cobalt.yestwo,0
3284,0,1,22,com.cobalt.yestwo,0
3283,0,1,22,com.cobalt.yestwo,0
3168,0,1,22,com.robrickevans.duckshot,0
3167,0,1,22,com.robrickevans.duckshot,0
3166,0,1,22,com.robrickevans.duckshot,0
3165,0,1,22,com.robrickevans.duckshot,0
3164,0,1,22,com.robrickevans.duckshot,0
3066,0,1,22,com.axactplace.dinosaur.hunter.sniper.shooter,0
3065,0,1,22,com.axactplace.dinosaur.hunter.sniper.shooter,0
3064,0,1,22,com.axactplace.dinosaur.hunter.sniper.shooter,0
3063,0,1,22,com.axactplace.dinosaur.hunter.sniper.shooter,0
3062,0,1,22,com.axactplace.dinosaur.hunter.sniper.shooter,0
3061,0,1,22,com.axactplace.dinosaur.hunter.sniper.shooter,0
3060,0,1,22,com.axactplace.dinosaur.hunter.sniper.shooter,0
3059,0,1,22,com.axactplace.dinosaur.hunter.sniper.shooter,0
3058,0,1,22,com.axactplace.dinosaur.hunter.sniper.shooter,0
3057,0,1,22,com.axactplace.dinosaur.hunter.sniper.shooter,0
3056,0,1,22,com.axactplace.dinosaur.hunter.sniper.shooter,0
3055,0,1,22,com.axactplace.dinosaur.hunter.sniper.shooter,0
3054,0,1,22,com.axactplace.dinosaur.hunter.sniper.shooter,0
3053,0,1,22,com.axactplace.dinosaur.hunter.sniper.shooter,0
3052,0,1,22,com.axactplace.dinosaur.hunter.sniper.shooter,0
2698,0,1,22,com.thepreorder.atomattack,0
2697,0,1,22,com.thepreorder.atomattack,0
2696,0,1,22,com.thepreorder.atomattack,0
2695,0,1,22,com.thepreorder.atomattack,0
2694,0,1,22,com.thepreorder.atomattack,0
2693,0,1,22,com.thepreorder.atomattack,0
2692,0,1,22,com.thepreorder.atomattack,0
2691,0,1,22,com.thepreorder.atomattack,0
2690,0,1,22,com.thepreorder.atomattack,0
2689,0,1,22,com.thepreorder.atomattack,0
2688,0,1,22,com.thepreorder.atomattack,0
2687,0,1,22,com.thepreorder.atomattack,0
2686,0,1,22,com.thepreorder.atomattack,0
2685,0,0,22,com.thepreorder.atomattack,0
2684,0,1,22,com.thepreorder.atomattack,0
2683,0,1,22,com.thepreorder.atomattack,0
2682,0,1,22,com.thepreorder.atomattack,0
2681,0,0,22,com.thepreorder.atomattack,0
2680,0,1,22,com.thepreorder.atomattack,0
2679,0,1,22,com.thepreorder.atomattack,0
2678,0,0,22,com.thepreorder.atomattack,0
2677,0,1,22,com.thepreorder.atomattack,0
2676,0,1,22,com.thepreorder.atomattack,0
2675,0,1,22,com.thepreorder.atomattack,0
2674,0,1,22,com.thepreorder.atomattack,0
2673,0,1,22,com.thepreorder.atomattack,0
2672,0,0,22,com.thepreorder.atomattack,0
2671,0,1,22,com.thepreorder.atomattack,0
2670,0,1,22,com.thepreorder.atomattack,0
2669,0,1,22,com.thepreorder.atomattack,0
2668,0,1,22,com.thepreorder.atomattack,0
2667,0,1,22,com.thepreorder.atomattack,0
2666,0,0,22,com.thepreorder.atomattack,0
2624,0,1,22,com.space.starfighter3001,0
2623,0,1,22,com.space.starfighter3001,0
2622,0,1,22,com.space.starfighter3001,0
2621,0,1,22,com.space.starfighter3001,0
2620,0,1,22,com.space.starfighter3001,0
2619,0,0,22,com.space.starfighter3001,0
2157,0,1,22,com.vecogames.wolfrunner,0
2156,0,1,22,com.vecogames.wolfrunner,0
2155,0,1,22,com.vecogames.wolfrunner,0
2154,0,1,22,com.vecogames.wolfrunner,0
2153,0,1,22,com.vecogames.wolfrunner,0
2152,0,1,22,com.vecogames.wolfrunner,0
2151,0,1,22,com.vecogames.wolfrunner,0
2150,0,1,22,com.vecogames.wolfrunner,0
2149,0,1,22,com.vecogames.wolfrunner,0
2148,0,1,22,com.vecogames.wolfrunner,0
2147,0,1,22,com.vecogames.wolfrunner,0
2146,0,1,22,com.vecogames.wolfrunner,0
2145,0,1,22,com.vecogames.wolfrunner,0
2144,0,1,22,com.vecogames.wolfrunner,0
2143,0,1,22,com.vecogames.wolfrunner,0
2142,0,1,22,com.vecogames.wolfrunner,0
2141,0,1,22,com.vecogames.wolfrunner,0
2140,0,1,22,com.vecogames.wolfrunner,0
2139,0,1,22,com.vecogames.wolfrunner,0
2138,0,1,22,com.vecogames.wolfrunner,0
2137,0,1,22,com.vecogames.wolfrunner,0
2136,0,1,22,com.vecogames.wolfrunner,0
2135,0,1,22,com.vecogames.wolfrunner,0
2134,0,1,22,com.vecogames.wolfrunner,0
2133,0,1,22,com.vecogames.wolfrunner,0
2132,0,1,22,com.vecogames.wolfrunner,0
2131,0,1,22,com.vecogames.wolfrunner,0
2130,0,1,22,com.vecogames.wolfrunner,0
2129,0,1,22,com.vecogames.wolfrunner,0
2127,0,1,22,com.vecogames.wolfrunner,0
2126,0,1,22,com.vecogames.wolfrunner,0
2125,0,1,22,com.vecogames.wolfrunner,0
2124,0,1,22,com.vecogames.wolfrunner,0
2123,0,1,22,com.vecogames.wolfrunner,0
2122,0,1,22,com.vecogames.wolfrunner,0
2121,0,1,22,com.vecogames.wolfrunner,0
2120,0,0,22,com.vecogames.wolfrunner,0
2119,0,1,22,com.vecogames.wolfrunner,0
2118,0,1,22,com.vecogames.wolfrunner,0
3455,0,1,23,panda.gravity.doodle.stick.man.kill,0
3454,0,0,23,panda.gravity.doodle.stick.man.kill,0
3387,0,0,23,net.eyehaveyou.game.poopcannon.android,0
3310,0,1,23,com.ninjagames.subwayrunner,0
3309,0,0,23,com.ninjagames.subwayrunner,0
3308,0,1,23,com.ninjagames.subwayrunner,0
3307,0,1,23,com.ninjagames.subwayrunner,0
3306,0,1,23,com.ninjagames.subwayrunner,0
3305,0,1,23,com.ninjagames.subwayrunner,0
3268,0,1,24,com.cg.rajini3drun,0
3267,0,1,24,com.cg.rajini3drun,0
3265,0,1,24,com.cg.rajini3drun,0
3264,0,1,24,com.cg.rajini3drun,0
3263,0,1,24,com.cg.rajini3drun,0
3262,0,1,24,com.cg.rajini3drun,0
3261,0,1,24,com.cg.rajini3drun,0
3260,0,1,24,com.cg.rajini3drun,0
3259,0,1,24,com.cg.rajini3drun,0
3258,0,1,24,com.cg.rajini3drun,0
3257,0,0,24,com.cg.rajini3drun,0
3256,0,1,24,com.cg.rajini3drun,0
3255,0,1,24,com.cg.rajini3drun,0
3254,0,1,24,com.cg.rajini3drun,0
3253,0,1,24,com.cg.rajini3drun,0
3252,0,1,24,com.cg.rajini3drun,0
3251,0,1,24,com.cg.rajini3drun,0
3250,0,1,24,com.cg.rajini3drun,0
3249,0,1,24,com.cg.rajini3drun,0
3248,0,1,24,com.cg.rajini3drun,0
3247,0,1,24,com.cg.rajini3drun,0
3246,0,0,24,com.cg.rajini3drun,0
3245,0,1,24,com.cg.rajini3drun,0
3244,0,1,24,com.cg.rajini3drun,0
3243,0,1,24,com.cg.rajini3drun,0
3242,0,1,24,com.cg.rajini3drun,0
3241,0,1,24,com.cg.rajini3drun,0
3240,0,1,24,com.cg.rajini3drun,0
2862,0,0,24,com.lord.sith.smash,1
2861,1,0,24,com.lord.sith.smash,1
2388,0,1,24,com.alphagames.deer.hunting.arena2015.sniper.shooting3d,0
2387,0,1,24,com.alphagames.deer.hunting.arena2015.sniper.shooting3d,0
2386,0,1,24,com.alphagames.deer.hunting.arena2015.sniper.shooting3d,0
2385,0,1,24,com.alphagames.deer.hunting.arena2015.sniper.shooting3d,0
2384,0,1,24,com.alphagames.deer.hunting.arena2015.sniper.shooting3d,0
2383,0,1,24,com.alphagames.deer.hunting.arena2015.sniper.shooting3d,0
2382,0,1,24,com.alphagames.deer.hunting.arena2015.sniper.shooting3d,0
2381,0,1,24,com.alphagames.deer.hunting.arena2015.sniper.shooting3d,0
2380,0,1,24,com.alphagames.deer.hunting.arena2015.sniper.shooting3d,0
2379,0,1,24,com.alphagames.deer.hunting.arena2015.sniper.shooting3d,0
2378,0,1,24,com.alphagames.deer.hunting.arena2015.sniper.shooting3d,0
2377,0,1,24,com.alphagames.deer.hunting.arena2015.sniper.shooting3d,0
2376,0,1,24,com.alphagames.deer.hunting.arena2015.sniper.shooting3d,0
2375,0,1,24,com.alphagames.deer.hunting.arena2015.sniper.shooting3d,0
2374,0,1,24,com.alphagames.deer.hunting.arena2015.sniper.shooting3d,0
2373,0,1,24,com.alphagames.deer.hunting.arena2015.sniper.shooting3d,0
2372,0,1,24,com.alphagames.deer.hunting.arena2015.sniper.shooting3d,0
2371,0,1,24,com.alphagames.deer.hunting.arena2015.sniper.shooting3d,0
2370,0,1,24,com.alphagames.deer.hunting.arena2015.sniper.shooting3d,0
2369,0,1,24,com.alphagames.deer.hunting.arena2015.sniper.shooting3d,0
2368,0,1,24,com.alphagames.deer.hunting.arena2015.sniper.shooting3d,0
2367,0,1,24,com.alphagames.deer.hunting.arena2015.sniper.shooting3d,0
2366,0,1,24,com.alphagames.deer.hunting.arena2015.sniper.shooting3d,0
2365,0,1,24,com.alphagames.deer.hunting.arena2015.sniper.shooting3d,0
2364,0,1,24,com.alphagames.deer.hunting.arena2015.sniper.shooting3d,0
2363,0,1,24,com.alphagames.deer.hunting.arena2015.sniper.shooting3d,0
2362,0,1,24,com.alphagames.deer.hunting.arena2015.sniper.shooting3d,0
2361,0,1,24,com.alphagames.deer.hunting.arena2015.sniper.shooting3d,0
2360,0,1,24,com.alphagames.deer.hunting.arena2015.sniper.shooting3d,0
2359,0,1,24,com.alphagames.deer.hunting.arena2015.sniper.shooting3d,0
2358,0,1,24,com.alphagames.deer.hunting.arena2015.sniper.shooting3d,0
2357,0,1,24,com.alphagames.deer.hunting.arena2015.sniper.shooting3d,0
2356,0,1,24,com.alphagames.deer.hunting.arena2015.sniper.shooting3d,0
2355,0,1,24,com.alphagames.deer.hunting.arena2015.sniper.shooting3d,0
2354,0,1,24,com.alphagames.deer.hunting.arena2015.sniper.shooting3d,0
2353,0,1,24,com.alphagames.deer.hunting.arena2015.sniper.shooting3d,0
2352,0,1,24,com.alphagames.deer.hunting.arena2015.sniper.shooting3d,0
2351,0,1,24,com.alphagames.deer.hunting.arena2015.sniper.shooting3d,0
2187,0,1,24,com.roshka.minichase,0
2186,0,1,24,com.roshka.minichase,0
2185,0,0,24,com.roshka.minichase,0
2184,0,0,24,com.roshka.minichase,0
1560,0,0,25,com.wbg.stupidbird,1
1559,0,1,25,com.wbg.stupidbird,1
1558,0,1,25,com.wbg.stupidbird,1
1557,0,1,25,com.wbg.stupidbird,1
1556,0,1,25,com.wbg.stupidbird,1
1555,0,0,25,com.wbg.stupidbird,1
1554,0,1,25,com.wbg.stupidbird,1
1553,0,1,25,com.wbg.stupidbird,1
1552,0,0,25,com.wbg.stupidbird,1
1551,0,0,25,com.wbg.stupidbird,1
1550,1,1,25,com.wbg.stupidbird,1
1549,0,0,25,com.wbg.stupidbird,1
1548,0,1,25,com.wbg.stupidbird,1
1547,0,1,25,com.wbg.stupidbird,1
1546,0,1,25,com.wbg.stupidbird,1
1545,0,0,25,com.wbg.stupidbird,1
1544,0,0,25,com.wbg.stupidbird,1
1543,0,1,25,com.wbg.stupidbird,1
1542,0,1,25,com.wbg.stupidbird,1
1541,0,0,25,com.wbg.stupidbird,1
1540,0,1,25,com.wbg.stupidbird,1
1539,0,1,25,com.wbg.stupidbird,1
1538,0,1,25,com.wbg.stupidbird,1
1537,0,1,25,com.wbg.stupidbird,1
1536,0,1,25,com.wbg.stupidbird,1
1535,0,1,25,com.wbg.stupidbird,1
1016,0,0,25,com.tapinator.simulator.angry.bull,5
1015,0,0,25,com.tapinator.simulator.angry.bull,5
1014,0,1,25,com.tapinator.simulator.angry.bull,5
1013,0,0,25,com.tapinator.simulator.angry.bull,5
1012,0,1,25,com.tapinator.simulator.angry.bull,5
1011,0,1,25,com.tapinator.simulator.angry.bull,5
1010,0,0,25,com.tapinator.simulator.angry.bull,5
1009,0,1,25,com.tapinator.simulator.angry.bull,5
1008,0,1,25,com.tapinator.simulator.angry.bull,5
1007,1,0,25,com.tapinator.simulator.angry.bull,5
1006,1,0,25,com.tapinator.simulator.angry.bull,5
1005,0,0,25,com.tapinator.simulator.angry.bull,5
1004,0,1,25,com.tapinator.simulator.angry.bull,5
1003,0,0,25,com.tapinator.simulator.angry.bull,5
1002,0,1,25,com.tapinator.simulator.angry.bull,5
1001,1,0,25,com.tapinator.simulator.angry.bull,5
1000,0,1,25,com.tapinator.simulator.angry.bull,5
999,0,0,25,com.tapinator.simulator.angry.bull,5
997,0,0,25,com.tapinator.simulator.angry.bull,5
996,0,0,25,com.tapinator.simulator.angry.bull,5
995,0,1,25,com.tapinator.simulator.angry.bull,5
994,0,1,25,com.tapinator.simulator.angry.bull,5
993,0,0,25,com.tapinator.simulator.angry.bull,5
992,0,1,25,com.tapinator.simulator.angry.bull,5
991,0,0,25,com.tapinator.simulator.angry.bull,5
990,0,1,25,com.tapinator.simulator.angry.bull,5
989,1,0,25,com.tapinator.simulator.angry.bull,5
988,0,0,25,com.tapinator.simulator.angry.bull,5
987,1,0,25,com.tapinator.simulator.angry.bull,5
3439,0,1,26,com.axactplace.commando.war.city.sniper,1
3438,1,0,26,com.axactplace.commando.war.city.sniper,1
3436,0,1,26,com.axactplace.commando.war.city.sniper,1
3435,0,1,26,com.axactplace.commando.war.city.sniper,1
3434,0,1,26,com.axactplace.commando.war.city.sniper,1
3433,0,1,26,com.axactplace.commando.war.city.sniper,1
3432,0,1,26,com.axactplace.commando.war.city.sniper,1
3431,0,1,26,com.axactplace.commando.war.city.sniper,1
3430,0,1,26,com.axactplace.commando.war.city.sniper,1
3429,0,1,26,com.axactplace.commando.war.city.sniper,1
3428,0,1,26,com.axactplace.commando.war.city.sniper,1
3427,0,1,26,com.axactplace.commando.war.city.sniper,1
3426,0,1,26,com.axactplace.commando.war.city.sniper,1
3425,0,1,26,com.axactplace.commando.war.city.sniper,1
3281,0,0,26,com.eleven.SpaceWarX,0
3280,0,1,26,com.eleven.SpaceWarX,0
3279,0,0,26,com.eleven.SpaceWarX,0
3278,0,1,26,com.eleven.SpaceWarX,0
3277,0,1,26,com.eleven.SpaceWarX,0
3270,1,0,26,net.demonixis.marsExtraction,1
3269,0,1,26,net.demonixis.marsExtraction,1
3231,0,1,26,com.cg.a3drun,0
3230,0,1,26,com.cg.a3drun,0
3229,0,1,26,com.cg.a3drun,0
3228,0,1,26,com.cg.a3drun,0
3227,0,1,26,com.cg.a3drun,0
3226,0,1,26,com.cg.a3drun,0
3225,0,1,26,com.cg.a3drun,0
3224,0,1,26,com.cg.a3drun,0
3223,0,1,26,com.cg.a3drun,0
3222,0,1,26,com.cg.a3drun,0
3221,0,1,26,com.cg.a3drun,0
3220,0,1,26,com.cg.a3drun,0
3219,0,1,26,com.cg.a3drun,0
3218,0,1,26,com.cg.a3drun,0
3217,0,1,26,com.cg.a3drun,0
3216,0,1,26,com.cg.a3drun,0
3215,0,1,26,com.cg.a3drun,0
3023,0,1,26,com.ladikapps.duck.hunter.sniper,0
3022,0,1,26,com.ladikapps.duck.hunter.sniper,0
3021,0,1,26,com.ladikapps.duck.hunter.sniper,0
3020,0,1,26,com.ladikapps.duck.hunter.sniper,0
3019,0,1,26,com.ladikapps.duck.hunter.sniper,0
3018,0,1,26,com.ladikapps.duck.hunter.sniper,0
3017,0,1,26,com.ladikapps.duck.hunter.sniper,0
3016,0,1,26,com.ladikapps.duck.hunter.sniper,0
3015,0,1,26,com.ladikapps.duck.hunter.sniper,0
2958,0,1,26,com.playplace.commando.adventure.war,0
2957,0,1,26,com.playplace.commando.adventure.war,0
2956,0,1,26,com.playplace.commando.adventure.war,0
2955,0,1,26,com.playplace.commando.adventure.war,0
2953,0,1,26,com.playplace.commando.adventure.war,0
2952,0,0,26,com.playplace.commando.adventure.war,0
2951,0,1,26,com.playplace.commando.adventure.war,0
2950,0,1,26,com.playplace.commando.adventure.war,0
2949,0,1,26,com.playplace.commando.adventure.war,0
2948,0,1,26,com.playplace.commando.adventure.war,0
2947,0,1,26,com.playplace.commando.adventure.war,0
2946,0,1,26,com.playplace.commando.adventure.war,0
2945,0,1,26,com.playplace.commando.adventure.war,0
2944,0,1,26,com.playplace.commando.adventure.war,0
2943,0,1,26,com.playplace.commando.adventure.war,0
2942,0,1,26,com.playplace.commando.adventure.war,0
2941,0,1,26,com.playplace.commando.adventure.war,0
2940,0,1,26,com.playplace.commando.adventure.war,0
2939,0,1,26,com.playplace.commando.adventure.war,0
2938,0,1,26,com.playplace.commando.adventure.war,0
2937,0,1,26,com.playplace.commando.adventure.war,0
2936,0,1,26,com.playplace.commando.adventure.war,0
2935,0,1,26,com.playplace.commando.adventure.war,0
2934,0,1,26,com.playplace.commando.adventure.war,0
2933,0,1,26,com.playplace.commando.adventure.war,0
2932,0,1,26,com.playplace.commando.adventure.war,0
2890,0,1,26,com.appstime.forest.jungle.survival.hunt.free,0
2889,0,1,26,com.appstime.forest.jungle.survival.hunt.free,0
2888,0,1,26,com.appstime.forest.jungle.survival.hunt.free,0
2887,0,1,26,com.appstime.forest.jungle.survival.hunt.free,0
2886,0,1,26,com.appstime.forest.jungle.survival.hunt.free,0
2572,0,1,26,com.eyecloudgames.modern.thief.run3d,0
2571,0,1,26,com.eyecloudgames.modern.thief.run3d,0
2570,0,1,26,com.eyecloudgames.modern.thief.run3d,0
2560,0,0,26,com.pascal.swat.hero.killer,0
2559,0,1,26,com.pascal.swat.hero.killer,0
912,0,1,26,com.vrdeveloper.wave,3
911,0,0,26,com.vrdeveloper.wave,3
910,0,1,26,com.vrdeveloper.wave,3
909,0,0,26,com.vrdeveloper.wave,3
908,0,0,26,com.vrdeveloper.wave,3
907,0,1,26,com.vrdeveloper.wave,3
906,0,1,26,com.vrdeveloper.wave,3
905,0,1,26,com.vrdeveloper.wave,3
904,0,1,26,com.vrdeveloper.wave,3
903,0,1,26,com.vrdeveloper.wave,3
902,0,1,26,com.vrdeveloper.wave,3
901,0,1,26,com.vrdeveloper.wave,3
900,0,1,26,com.vrdeveloper.wave,3
899,0,1,26,com.vrdeveloper.wave,3
898,0,1,26,com.vrdeveloper.wave,3
897,0,0,26,com.vrdeveloper.wave,3
896,0,0,26,com.vrdeveloper.wave,3
895,0,1,26,com.vrdeveloper.wave,3
894,0,1,26,com.vrdeveloper.wave,3
893,0,0,26,com.vrdeveloper.wave,3
892,0,1,26,com.vrdeveloper.wave,3
891,0,1,26,com.vrdeveloper.wave,3
890,1,0,26,com.vrdeveloper.wave,3
889,0,0,26,com.vrdeveloper.wave,3
888,1,0,26,com.vrdeveloper.wave,3
887,1,0,26,com.vrdeveloper.wave,3
886,0,0,26,com.vrdeveloper.wave,3
885,0,0,26,com.vrdeveloper.wave,3
884,0,0,26,com.vrdeveloper.wave,3
883,0,1,26,com.vrdeveloper.wave,3
882,0,1,26,com.vrdeveloper.wave,3
881,0,1,26,com.vrdeveloper.wave,3
3385,0,1,27,best.action.war.games.free.live,0
3384,0,0,27,best.action.war.games.free.live,0
2059,0,1,27,org.TapMyGame.ComboQueen,7
2058,0,1,27,org.TapMyGame.ComboQueen,7
2057,1,0,27,org.TapMyGame.ComboQueen,7
2056,0,1,27,org.TapMyGame.ComboQueen,7
2055,0,1,27,org.TapMyGame.ComboQueen,7
2054,0,1,27,org.TapMyGame.ComboQueen,7
2053,0,1,27,org.TapMyGame.ComboQueen,7
2052,0,1,27,org.TapMyGame.ComboQueen,7
2051,0,0,27,org.TapMyGame.ComboQueen,7
2050,0,1,27,org.TapMyGame.ComboQueen,7
2049,0,1,27,org.TapMyGame.ComboQueen,7
2048,0,1,27,org.TapMyGame.ComboQueen,7
2047,0,1,27,org.TapMyGame.ComboQueen,7
2046,0,1,27,org.TapMyGame.ComboQueen,7
2045,0,1,27,org.TapMyGame.ComboQueen,7
2044,0,1,27,org.TapMyGame.ComboQueen,7
2043,1,1,27,org.TapMyGame.ComboQueen,7
2042,0,1,27,org.TapMyGame.ComboQueen,7
2041,0,0,27,org.TapMyGame.ComboQueen,7
2040,0,1,27,org.TapMyGame.ComboQueen,7
2039,0,0,27,org.TapMyGame.ComboQueen,7
2038,1,0,27,org.TapMyGame.ComboQueen,7
2037,1,0,27,org.TapMyGame.ComboQueen,7
2036,0,1,27,org.TapMyGame.ComboQueen,7
